B02,B03,B04,B08,class
1796,3840,2838,18586,forest
2254,4771,2123,35205,forest
2077,3657,3290,14772,forest
1684,3552,1927,26319,forest
793,2097,1121,19556,forest
904,2569,1252,21889,forest
1743,3368,1966,24327,forest
1763,3618,2602,18179,forest
1422,2490,1422,19661,forest
1973,4456,2549,22623,forest
1901,3821,2484,17839,forest
1212,2543,1501,17170,forest
1153,2438,1330,20421,forest
1959,4181,2562,22072,forest
1088,2150,1212,14156,forest
2209,3742,3834,13461,forest
1887,3801,2805,18297,forest
1291,2458,1429,16620,forest
1769,3486,2687,16043,forest
2412,4057,3801,13802,forest
1684,4102,2268,23226,forest
3486,5892,4830,20814,forest
1127,2549,1180,23514,forest
1501,3867,1920,23625,forest
1488,2635,2143,12530,forest
1114,3211,1520,25401,forest
1068,2635,1252,23199,forest
1494,2405,1619,19949,forest
1219,2687,1343,28160,forest
1599,3368,1756,27027,forest
3021,4679,4574,17459,forest
1534,3342,1914,24563,forest
1999,3722,2805,17026,forest
1783,4063,2517,21541,forest
1376,2503,1442,16685,forest
2556,3926,4699,11102,forest
1461,3447,1520,30199,forest
1475,2936,1619,20499,forest
1481,3591,1763,21410,forest
1494,3998,1481,34996,forest
1357,2431,1402,18284,forest
1710,3749,2215,20198,forest
1422,3290,1527,26896,forest
1625,3283,1861,24720,forest
1651,3775,1946,25303,forest
1914,3893,2556,22544,forest
1180,2281,1363,18927,forest
852,2241,1180,19647,forest
2943,4325,4338,14627,forest
1691,4797,2431,28783,forest
1402,2779,1920,19136,forest
2254,3762,4089,9961,forest
1265,2654,1540,25454,forest
1940,3087,3100,11573,forest
1029,2628,1193,31011,forest
2779,4063,4050,18677,forest
3054,4483,5977,11167,forest
1134,2713,1271,20316,forest
2759,4089,5413,9974,forest
2045,3716,4142,11967,forest
1828,2962,2136,17668,forest
1278,2798,1868,19156,forest
2399,3945,3952,13762,forest
819,2425,1199,23278,forest
1094,2510,1101,20814,forest
1586,3532,2091,23278,forest
714,2307,1101,20394,forest
1973,3382,3283,13618,forest
1612,3421,1822,26162,forest
1724,3893,2582,20585,forest
1376,3460,1593,30906,forest
1219,2136,1337,16659,forest
1743,3342,2766,14431,forest
2628,3958,4679,12281,forest
1416,3434,1448,28940,forest
1553,3355,1861,22754,forest
1874,4614,1992,22675,forest
1343,2438,1337,19949,forest
1717,3251,2025,20342,forest
1547,3087,1783,24510,forest
1743,3624,2576,20054,forest
885,2399,1232,26764,forest
1586,3408,1665,21522,forest
1920,3526,2431,17930,forest
1317,3618,1815,22963,forest
845,2412,983,20945,forest
3080,4469,4574,14667,forest
2150,3814,3303,17734,forest
1494,3434,1724,28678,forest
1265,2399,1239,18284,forest
1291,2549,1284,20604,forest
2136,3677,3015,16226,forest
1291,2582,1455,20290,forest
1461,3329,1697,26031,forest
2045,3257,2864,16135,forest
1927,3709,2818,16410,forest
1363,3264,1547,27289,forest
1534,3368,1881,21600,forest
1206,2425,1337,18324,forest
1468,3434,1678,29150,forest
1376,2294,1514,16135,forest
3886,5780,5616,16987,forest
1199,2366,1317,21436,forest
1783,3382,2189,23252,forest
944,2752,1029,26509,forest
1114,2477,1219,23783,forest
1625,3192,1874,23907,forest
1094,2726,1298,22649,forest
1684,3486,1901,23121,forest
1566,3264,1684,25506,forest
3113,4352,5531,10184,forest
917,2071,924,21967,forest
1796,3211,2215,20342,forest
1684,3434,1966,25244,forest
2143,3998,3106,19110,forest
1579,3552,1789,26922,forest
1822,4024,2517,19818,forest
1671,3657,2372,18848,forest
2444,3696,4627,11744,forest
1455,2752,1475,20526,forest
2084,4548,2825,24346,forest
1298,2412,1370,18127,forest
1389,2916,1494,19634,forest
1265,2530,1396,20145,forest
2503,3709,4784,11193,forest
2851,4325,5374,12425,forest
1278,2674,1730,17773,forest
2032,3821,2916,16515,forest
2680,4522,4640,15453,forest
2503,3893,3775,13893,forest
1835,3722,2458,17544,forest
2595,3886,4850,10722,forest
1488,3310,1822,27105,forest
1219,3644,1953,23645,forest
2464,3867,3316,19071,forest
2281,3565,4142,10433,forest
1835,3362,2818,16960,forest
2523,3788,4483,10420,forest
1651,3598,2359,19274,forest
1232,2438,1337,19451,forest
1953,3618,2962,19431,forest
1717,3690,2418,19300,forest
1429,2693,1330,18114,forest
2884,4823,4142,17904,forest
1442,3211,1665,27498,forest
2897,4286,5531,11914,forest
2025,4909,2097,32505,forest
1035,2477,1311,23278,forest
1127,2490,1429,23802,forest
1979,4089,2412,20027,forest
1593,4234,2176,25218,forest
1376,2562,1475,19189,forest
2884,4135,4279,13264,forest
1855,3395,3015,16934,forest
1416,3093,2071,16620,forest
1193,2412,1212,21443,forest
2425,4365,3336,18966,forest
1042,2687,1193,24196,forest
1212,2425,1566,16305,forest
2084,3473,3106,12701,forest
1861,3827,2910,15964,forest
1940,4528,2359,21495,forest
1062,2372,1304,22832,forest
2038,4935,2091,33731,forest
2726,4037,5217,11128,forest
1075,2713,1193,28993,forest
2123,3486,4024,9463,forest
1527,3362,1730,26764,forest
1612,3500,2503,18651,forest
1062,3100,1409,26706,forest
1743,3749,2333,19588,forest
1678,3231,2071,23278,forest
1455,2988,1330,17852,forest
2091,3709,3290,15519,forest
1330,2399,1586,19962,forest
1783,4404,1842,33475,forest
2097,3788,2635,24458,forest
2294,4089,3133,19189,forest
1573,3316,1750,25297,forest
2399,4260,3251,15584,forest
1409,3139,1763,24746,forest
2051,3932,3559,13828,forest
3028,4391,5656,11691,forest
2025,4260,2923,20067,forest
1167,2549,1514,19674,forest
1291,2693,1396,16004,forest
1370,2608,1461,18533,forest
1422,3342,1671,28128,forest
2005,3231,2831,12832,forest
1874,3310,3146,12661,forest
2176,5708,2294,40055,forest
760,2038,898,23914,forest
1068,3054,1167,27184,forest
1986,4476,1933,33115,forest
2320,4836,2169,30277,forest
904,2405,1219,21351,forest
1855,3133,3054,16318,forest
1724,3644,2018,21128,forest
2818,4614,3958,16358,forest
1553,3283,2254,17151,forest
2235,4463,3021,21705,forest
2687,4044,5033,10617,forest
1802,4522,2123,21941,forest
1809,4247,1802,33574,forest
1075,2595,1239,28075,forest
1121,3067,1298,25034,forest
1638,3735,2517,17957,forest
1075,2399,1094,25008,forest
1724,3296,1796,26502,forest
1140,2438,1311,18560,forest
1959,3867,3310,16548,forest
1389,2857,1953,19038,forest
891,1815,760,16895,forest
1455,2215,1783,16947,forest
1789,3218,2202,21469,forest
1796,4469,2451,26876,forest
1547,3047,2071,20604,forest
1429,3093,2346,15532,forest
1651,3591,2621,18383,forest
1461,3677,2097,21128,forest
1691,3762,2340,22105,forest
3355,4863,6134,10459,forest
1815,3506,2641,17170,forest
2975,4915,3919,19818,forest
2556,4037,4037,13094,forest
2071,3893,2595,18337,forest
1389,3054,1625,20145,forest
1343,2687,1258,27892,forest
1599,3355,1979,25034,forest
1468,3146,2346,14890,forest
1861,3998,2261,22282,forest
1435,2910,2045,18219,forest
1435,3113,1658,24091,forest
1959,3591,3074,16790,forest
1167,2792,1501,23986,forest
2189,3355,3244,11259,forest
1121,2851,1324,26614,forest
3945,5544,5262,17786,forest
1029,2621,1330,23147,forest
1252,2641,1743,21502,forest
2110,3683,2693,20866,forest
1717,4102,2130,22963,forest
1429,3218,1547,22413,forest
2510,3899,5138,9725,forest
2569,4273,4338,13238,forest
1514,3382,1953,25139,forest
1278,2608,1488,19425,forest
2104,3552,2884,13998,forest
2268,5584,2215,39059,forest
1481,3657,1638,31011,forest
1062,2621,1127,31404,forest
2451,3703,4542,10381,forest
1724,3939,2530,20532,forest
1547,3290,1756,24903,forest
2241,4220,3283,20001,forest
1376,2910,1959,17950,forest
2195,3395,3237,11279,forest
970,2687,1180,29104,forest
1265,2779,1612,23619,forest
1429,3316,1769,26502,forest
2543,3716,5144,10053,forest
1180,2628,1370,18704,forest
990,2562,1212,28128,forest
5636,8087,7458,20899,forest
1927,4338,2576,20526,forest
2320,3998,3368,14916,forest
1907,3565,2739,17734,forest
793,2654,990,31483,forest
1330,2877,1547,21548,forest
2064,3945,2543,19385,forest
2549,5059,3067,26004,forest
1245,2667,1638,23068,forest
1809,3349,2385,19254,forest
1383,2975,1959,18481,forest
2471,3873,4293,12072,forest
1547,3552,1593,29019,forest
1455,3513,1468,30251,forest
1363,2910,1730,22675,forest
1370,2766,1475,18324,forest
2431,3945,4968,10761,forest
1560,3513,1769,27603,forest
2202,3342,3224,11475,forest
2975,4181,5256,10774,forest
1029,2589,1173,28599,forest
1409,3211,1671,25847,forest
2182,3788,3473,15047,forest
996,2503,1062,22393,forest
1258,2294,1311,19936,forest
1599,3644,2064,22413,forest
1599,3801,2405,20919,forest
1704,4338,2346,23802,forest
2497,4679,3775,19162,forest
1455,3323,1809,25401,forest
2235,5190,2405,29674,forest
1422,3310,1573,26083,forest
1901,3873,2608,17196,forest
2792,4044,5400,10984,forest
1724,3447,1763,29648,forest
1311,2582,1317,16279,forest
1651,3211,2084,20224,forest
1153,3054,1429,20408,forest
2058,3382,3192,12327,forest
1527,3486,1579,27577,forest
1245,2530,1357,26456,forest
2058,5164,2077,37558,forest
1750,3775,2451,20054,forest
1448,3840,1612,32060,forest
1435,2635,1468,19136,forest
1350,2274,1265,20919,forest
1507,3172,1874,22465,forest
1540,2857,1638,19425,forest
1396,2608,1461,17105,forest
2877,5203,3952,20709,forest
1389,3565,1507,29333,forest
2353,3834,3840,13264,forest
1586,4260,1901,34969,forest
2903,4207,5878,10866,forest
1959,3185,3041,11089,forest
3047,4338,4751,13657,forest
1265,2700,1658,18055,forest
1298,2412,1193,18966,forest
1029,2595,1566,23154,forest
1986,3211,1717,20840,forest
1088,2399,1481,17957,forest
1081,2569,1140,29045,forest
2877,4469,5767,11914,forest
1252,3323,2097,20526,forest
2176,4561,2543,22125,forest
2268,4332,2929,21758,forest
2058,3631,2641,20277,forest
2169,4469,2949,21548,forest
1606,3106,2195,17773,forest
1815,3277,2621,13599,forest
1612,3146,2241,19595,forest
1933,3591,2726,17668,forest
1625,3814,1986,24353,forest
3775,5951,5806,18782,forest
1809,4338,2281,26443,forest
2877,5177,3749,19818,forest
1278,2864,1317,19425,forest
1894,3146,2916,12150,forest
1933,3310,2995,12078,forest
1108,2674,1370,17708,forest
1828,4089,2189,25532,forest
1343,2700,1658,20106,forest
1651,4528,1881,33207,forest
1835,3749,2228,23802,forest
1252,2451,1547,18061,forest
1035,2562,1114,27498,forest
2490,4312,4391,14116,forest
1022,3316,1265,28226,forest
1265,2844,1586,20277,forest
1265,2995,1488,21207,forest
1887,3696,2792,18409,forest
1822,3552,2091,19071,forest
2503,3906,3696,15794,forest
1298,2189,1258,17236,forest
1219,2988,1193,28069,forest
2150,3598,2903,17924,forest
1684,3768,2097,23724,forest
3277,4535,5636,10315,forest
852,2418,1094,22026,forest
1226,3192,1317,24510,forest
1946,3192,2739,12982,forest
1861,3840,2372,19588,forest
4535,7065,6088,21522,forest
1494,3093,1684,18389,forest
2752,5151,3572,20237,forest
2458,3677,4712,10368,forest
2071,4528,2051,32427,forest
1062,2123,1068,17957,forest
1180,3067,1494,23042,forest
1573,3559,2287,19425,forest
1619,3231,1756,26214,forest
1330,2713,1455,21679,forest
2215,3722,2884,14942,forest
1062,2648,1350,19870,forest
1769,3801,2359,20604,forest
2412,4424,3539,18900,forest
1940,3500,2982,16233,forest
1796,3604,2202,19923,forest
2084,3591,2615,18389,forest
1042,2444,1278,25749,forest
1245,2399,1258,18979,forest
1704,3257,2412,21921,forest
1606,3041,1710,21627,forest
2556,3945,4758,13435,forest
957,2556,1153,21043,forest
2569,4666,4895,15086,forest
1055,2451,1173,22918,forest
2209,3788,3794,15021,forest
2320,3237,3355,10695,forest
1291,3408,1488,27158,forest
1455,2766,1822,17871,forest
2484,4050,3893,13998,forest
2169,4483,2195,29753,forest
1199,2156,1304,19438,forest
2215,3578,3067,16462,forest
1540,3382,1783,25952,forest
1855,3270,3100,12943,forest
1160,2530,1278,17970,forest
1638,3460,1986,25637,forest
1127,2582,1219,29517,forest
1167,2307,1311,16580,forest
1507,3093,1861,23147,forest
2189,3919,3342,14405,forest
2176,3604,2910,20866,forest
3211,4640,5538,11193,forest
1383,2785,1756,21921,forest
3192,5453,4653,18586,forest
1645,3257,1796,25323,forest
2005,3749,2471,17524,forest
1160,2517,1422,17065,forest
1579,2595,1724,17957,forest
2117,4666,2700,21627,forest
1599,3251,1973,23068,forest
2366,4188,3133,19254,forest
2071,4352,3224,20945,forest
1304,2589,1455,23566,forest
1481,3565,1514,30539,forest
872,2582,1094,31221,forest
1429,2811,1284,22361,forest
1809,3604,2693,17996,forest
1835,3827,2536,19149,forest
1226,2340,1311,17957,forest
1704,3421,2294,17668,forest
1527,3015,1553,20172,forest
1416,2444,1455,20604,forest
1455,2667,1638,19425,forest
1245,2798,1337,23697,forest
1081,2359,1239,23435,forest
1540,3677,2045,24930,forest
1088,2202,1022,22675,forest
1481,3002,2261,19287,forest
1501,3126,1684,18913,forest
1979,3657,2484,18199,forest
2333,3460,4122,9398,forest
1363,2700,1481,21941,forest
2988,4876,5970,12871,forest
1783,3971,2294,22387,forest
1861,3074,2510,18297,forest
1914,3545,2766,16823,forest
1389,2497,1553,19346,forest
1507,3251,1665,24772,forest
1396,3657,1940,22302,forest
1789,3827,2700,18638,forest
1927,4443,2444,21522,forest
2353,3657,4037,10027,forest
1488,2916,2104,20237,forest
2110,3663,3834,13408,forest
2582,3985,3965,13251,forest
1868,4411,2372,22413,forest
1199,2261,1324,15794,forest
1697,3768,2123,20735,forest
1304,2385,1291,18677,forest
2228,3939,3126,16947,forest
2844,4430,5217,12452,forest
3270,5682,4483,20250,forest
924,2864,1278,22465,forest
1625,3408,2018,21705,forest
1914,4443,2320,23173,forest
1461,3657,2071,22439,forest
1370,2399,1507,17092,forest
1599,3296,1684,26083,forest
1809,3480,2805,17996,forest
1828,3382,2058,19425,forest
1861,3591,2569,17957,forest
1422,2910,1992,18468,forest
1651,3421,1684,26712,forest
1724,4142,2313,20598,forest
1317,2130,1389,21548,forest
1029,2418,1284,22911,forest
1422,3093,1429,16331,forest
1167,2136,1147,18048,forest
3139,4365,5754,11416,forest
1822,3631,2792,17747,forest
924,2458,1180,21443,forest
1343,2412,1468,18638,forest
1986,3434,2910,16515,forest
1180,2556,1324,20840,forest
1252,2569,1435,20447,forest
1645,3952,2215,23776,forest
2281,4666,2805,24300,forest
1697,4063,2595,21443,forest
1252,2595,1730,22203,forest
1927,3867,2582,18704,forest
1153,2739,1232,30008,forest
1435,2995,1396,21784,forest
2333,3644,4207,10145,forest
1507,3362,1520,27289,forest
1167,2549,1389,20893,forest
2110,3231,3028,12465,forest
1278,2471,1481,17131,forest
1986,3919,2464,19713,forest
1691,3198,2104,19490,forest
1271,2517,1376,16869,forest
2228,3513,4181,10361,forest
1638,4469,2071,24143,forest
1894,3382,3034,17459,forest
1258,2608,1710,19130,forest
2621,5131,3598,20919,forest
1507,3604,1632,29438,forest
1815,3093,2831,12733,forest
2490,3827,4522,12688,forest
2235,3604,3893,12570,forest
1324,2667,1612,18061,forest
2497,4057,4391,12963,forest
2320,4535,3349,18179,forest
3119,4443,4483,14994,forest
1868,3827,2497,22649,forest
2104,4889,2077,33082,forest
3323,5780,4509,18848,forest
1907,3552,3500,11842,forest
1455,3486,1409,30094,forest
1881,3958,2549,18822,forest
3021,5217,4076,20735,forest
2123,5190,2228,29700,forest
2674,4338,4443,13946,forest
3388,4804,5820,11128,forest
1468,3624,1835,23750,forest
2805,4483,4220,15322,forest
1809,3388,2287,20453,forest
1167,2779,1383,22570,forest
1337,3552,1402,31588,forest
1651,3604,1724,23016,forest
2844,4915,4050,19621,forest
2136,4181,3185,17157,forest
2969,4404,4443,14706,forest
1809,3500,2458,15021,forest
3002,4614,5924,11927,forest
1789,3618,2241,24903,forest
2261,4640,2477,28344,forest
1704,3552,1710,22990,forest
2287,3500,3840,12360,forest
1547,3932,2130,22053,forest
1999,4358,2772,20893,forest
1455,3408,1717,18560,forest
1442,2608,1632,16816,forest
1678,3591,2156,20316,forest
1363,2936,1350,24222,forest
2392,3657,4411,9529,forest
1370,3034,1560,24012,forest
1573,4574,2189,28599,forest
1370,2451,1442,17930,forest
1534,3545,1691,28757,forest
1153,2556,1094,30074,forest
1933,4528,2077,30933,forest
2150,4352,2648,22780,forest
1520,2910,1828,21233,forest
1665,3821,2372,19595,forest
1717,4522,1992,32302,forest
2091,3847,2556,18101,forest
2130,3696,3008,17314,forest
1743,3237,2438,14142,forest
1258,2884,1638,18861,forest
2844,4404,5361,12727,forest
2143,3447,3932,9699,forest
1488,2792,1979,17301,forest
2215,4116,2759,17196,forest
2458,3906,3906,13055,forest
1684,3015,2241,19936,forest
1271,2425,1278,16226,forest
963,2602,983,27734,forest
1520,3473,2045,20447,forest
2811,5335,3539,25244,forest
1632,3539,2412,18337,forest
1481,3886,2215,23416,forest
1298,2726,1461,26004,forest
1586,3028,1527,21233,forest
2608,3762,5217,9450,forest
1868,3264,2772,14470,forest
1284,2988,1389,24431,forest
1724,3716,2366,18415,forest
2412,3985,3939,13238,forest
1566,3473,1776,26031,forest
1514,3355,1566,26896,forest
2287,3395,4102,9142,forest
2811,4207,5203,10826,forest
1756,3224,2189,18769,forest
2333,5728,2326,38869,forest
1376,3827,2038,23429,forest
2975,5086,3998,19792,forest
996,2556,1180,24320,forest
2169,3788,3218,15794,forest
1278,2477,1560,23016,forest
1278,2635,1743,17983,forest
3382,5597,4909,20342,forest
1638,3677,1822,24536,forest
1206,2517,1239,18900,forest
1501,3421,1743,27027,forest
1324,2897,1612,18940,forest
1671,3926,1553,35520,forest
2156,3650,4024,10977,forest
1324,2844,1920,20198,forest
1822,3526,2497,18193,forest
2018,3500,2975,16974,forest
1579,3552,2425,19051,forest
1022,2425,1278,21391,forest
1586,3624,1920,21941,forest
806,2438,957,29648,forest
1940,4338,2897,20375,forest
1789,3637,2176,24667,forest
1704,3735,1953,24222,forest
2136,4483,2025,31562,forest
2333,3709,3552,14195,forest
1357,2667,1455,18481,forest
1226,3034,1383,25238,forest
1455,3290,1763,26555,forest
1383,2851,1455,22754,forest
2136,4417,2353,23933,forest
1501,3893,1704,22728,forest
2045,4181,1940,33580,forest
1108,2274,1337,17681,forest
1520,3172,1920,23383,forest
2438,3709,4483,11049,forest
1933,3801,2720,16109,forest
2202,4076,3015,19451,forest
3080,5557,4122,18900,forest
1678,3441,1835,26240,forest
2923,4155,3945,14641,forest
2549,4797,3074,22937,forest
1226,3211,1514,28337,forest
3041,5184,4247,19726,forest
1488,3670,1999,27053,forest
1337,2281,1239,19254,forest
1717,3211,2340,18481,forest
1710,3480,2287,22859,forest
1324,2320,1606,17092,forest
2648,4902,4234,18179,forest
1357,3939,1756,22020,forest
2032,4784,2313,29674,forest
1075,2418,1330,21764,forest
2674,4574,3690,18717,forest
1691,3867,2281,22570,forest
2228,5000,2209,30408,forest
1566,3513,1887,25847,forest
1901,3932,2458,19739,forest
1730,3932,2385,20893,forest
1409,2484,1409,19346,forest
1337,2399,1527,18717,forest
1756,4083,2018,23357,forest
1330,2792,1383,20683,forest
1881,3231,2385,18442,forest
1520,3264,1835,26109,forest
976,2615,1206,28790,forest
1593,3093,2071,20604,forest
2202,4987,2608,25690,forest
1075,2510,1075,29458,forest
1927,3893,2838,18042,forest
4823,6934,7248,18560,forest
2241,5833,2274,39636,forest
2464,3788,4260,11783,forest
1265,2615,1671,18127,forest
1291,3447,1586,25454,forest
917,2556,1258,19739,forest
1724,3224,2038,21076,forest
1167,2536,1370,24635,forest
3106,5426,4148,19818,forest
1475,2982,1691,19346,forest
878,2307,1121,18022,forest
3198,4404,5800,10315,forest
1258,3100,1651,23481,forest
1553,3237,1704,18533,forest
1298,2680,1226,29412,forest
1258,2366,1311,17996,forest
1239,2490,1343,17013,forest
1271,2484,1298,18061,forest
1035,2687,1173,23638,forest
1527,3985,2143,24661,forest
1638,3690,2340,19372,forest
1049,2412,1330,22026,forest
1874,3814,2779,17183,forest
1651,3814,2438,18776,forest
983,2779,996,33947,forest
1920,3749,2713,18042,forest
1311,2464,1455,17734,forest
2136,3290,4102,9031,forest
