B02,B03,B04,B08,class
3532,4129,5551,8113,forest
2117,2477,3218,5046,forest
3434,4083,5033,7995,forest
2713,3794,3958,11167,forest
4024,4915,6259,11134,forest
2412,2884,3762,5289,forest
3460,4345,5361,8579,forest
6901,6757,6783,11318,forest
2136,2412,3185,5099,forest
4719,6121,6822,14693,forest
2097,2517,2680,5544,forest
2326,3021,4155,6160,forest
2661,3637,4181,10066,forest
3460,4804,5420,14011,forest
3087,5040,4902,19575,forest
2399,3060,3919,5590,forest
2077,2503,3257,4856,forest
3401,4437,5282,9961,forest
1671,3218,2615,12366,forest
3965,5570,6088,16600,forest
4024,4778,5996,9103,forest
2923,4666,4188,18494,forest
1828,3133,2759,14477,forest
5629,6973,9103,14955,forest
2202,2608,3303,5027,forest
2123,2707,3526,5446,forest
4273,5518,6842,14483,forest
4083,5721,6436,15204,forest
4843,6114,8120,12445,forest
3146,4869,5112,16443,forest
2058,2359,3146,4771,forest
3958,5629,5793,18134,forest
2877,3932,4116,13913,forest
3735,5505,5806,15977,forest
2333,2956,3873,5531,forest
4450,5734,7386,12026,forest
5079,7196,5610,15977,forest
2687,3224,4358,6514,forest
3657,4994,6088,14523,forest
2667,3637,3296,15355,forest
1848,3395,2543,13861,forest
4660,6619,6678,14693,forest
3998,5262,6042,12314,forest
2995,4496,4345,15342,forest
4686,5741,7097,11849,forest
3677,4469,5708,8775,forest
4437,6173,7438,15814,forest
1920,2064,2792,4234,forest
2490,3172,4129,6586,forest
2064,2425,3015,4542,forest
3965,5695,5793,16095,forest
3873,5407,6023,13730,forest
2825,4378,4260,14798,forest
3218,4417,4902,12504,forest
2169,2543,3126,4758,forest
2045,2418,3165,4791,forest
2359,2752,3264,5590,forest
2956,3893,4817,10302,forest
3034,4528,4666,13120,forest
2018,2503,2884,5269,forest
4234,5761,5964,16770,forest
2379,2831,3755,5623,forest
4168,5741,5878,16698,forest
2071,2438,3152,5099,forest
3251,4450,5197,10833,forest
2195,2739,3663,5597,forest
3939,5079,6128,10918,forest
2163,2648,3074,5898,forest
4542,5597,6927,11246,forest
3729,4411,5708,8736,forest
3421,5086,5223,16495,forest
3631,4358,5702,8631,forest
2228,2785,3644,5538,forest
2818,4561,4063,18271,forest
4561,6187,7805,15506,forest
1376,2969,1868,12982,forest
1494,3146,1809,11750,forest
1907,2150,2851,4286,forest
3237,5243,4850,19411,forest
3041,3781,5046,7379,forest
2169,2549,3172,5007,forest
4109,5361,6239,15066,forest
2484,2949,3585,5577,forest
2530,2943,3867,5682,forest
3002,4633,4214,18841,forest
2379,2720,3539,5315,forest
3034,4502,4679,11993,forest
3355,4922,4778,17151,forest
1776,2576,3126,8919,forest
3755,5485,5734,17216,forest
5184,6547,8585,15375,forest
2392,2635,3591,5249,forest
2379,2766,3408,5289,forest
2641,3912,4037,12327,forest
2189,2923,3146,9011,forest
3087,4653,4574,16050,forest
3670,4338,5394,9109,forest
2143,2523,3342,5144,forest
4319,5538,6593,11823,forest
2313,2877,3572,5262,forest
2844,4096,4620,14641,forest
2458,2838,3657,5669,forest
2189,2654,3329,5223,forest
2766,3375,3480,12399,forest
1901,2405,3139,5623,forest
3296,3926,5020,8421,forest
1986,3500,2739,13566,forest
2018,2458,3165,4889,forest
3853,4502,4830,13232,forest
2359,2903,3703,6495,forest
3998,5846,6495,16423,forest
3650,4587,5826,9011,forest
2425,2811,3683,5394,forest
2169,2562,3192,4954,forest
3264,5125,5099,17681,forest
2464,4365,3349,20427,forest
2353,3028,3578,8015,forest
2530,3919,3552,13330,forest
3251,4496,4869,13408,forest
4306,6101,6514,16725,forest
2785,4194,4194,14745,forest
2025,2641,3264,5354,forest
4011,5767,6154,16109,forest
3585,5721,5996,18422,forest
3755,5420,5498,16528,forest
2097,2569,3427,5276,forest
1933,3545,2700,14201,forest
2084,2635,3290,5059,forest
3906,5387,6370,14785,forest
4411,5623,7006,11705,forest
2071,2582,3316,5066,forest
2287,2779,3480,5387,forest
2628,3408,4463,6973,forest
2392,2903,3801,5413,forest
2143,2700,3224,5669,forest
4633,6003,7497,12989,forest
2608,3932,3696,13173,forest
3565,4325,5433,8402,forest
3329,4234,5046,11528,forest
2733,3434,4463,6862,forest
2733,3919,3152,13730,forest
2549,3886,3205,16515,forest
2523,3585,3283,13952,forest
2733,3355,4371,6881,forest
2700,3578,4699,6717,forest
3447,3985,5099,8179,forest
2713,4705,3290,19405,forest
4253,5833,6167,16167,forest
2077,2451,3270,5007,forest
2097,2497,3257,5027,forest
2615,3375,3454,10610,forest
2169,3873,3270,14234,forest
3034,4260,4397,16023,forest
2274,2523,3454,5348,forest
6298,7949,9765,15905,forest
2399,2988,3794,5767,forest
3749,5210,5833,14837,forest
2320,3709,3755,11914,forest
3998,5315,6495,13893,forest
4044,5020,6554,10761,forest
2825,4024,4201,13022,forest
4037,5924,6350,15407,forest
3840,4974,5905,10741,forest
2910,3735,4738,7052,forest
2261,2595,3336,5040,forest
1973,2359,3185,5505,forest
4129,5610,6318,15053,forest
4044,5125,5898,12144,forest
4057,5544,6010,14359,forest
2136,2503,3401,5144,forest
4161,6029,5918,18114,forest
2136,2602,3303,5223,forest
3113,4483,4161,18094,forest
2189,2484,3310,5151,forest
4345,5511,6717,11816,forest
3801,4784,5839,10997,forest
3290,3722,4882,7333,forest
3775,5590,5662,17983,forest
3493,4889,5557,13415,forest
4011,5020,6337,10518,forest
2222,2503,3277,4902,forest
2674,4299,4673,13343,forest
2084,2995,3526,8480,forest
1914,2385,3152,4601,forest
3762,5439,5833,18389,forest
2687,3074,4083,6422,forest
2025,2287,3028,4758,forest
3985,5531,5800,16705,forest
5354,6822,8710,14817,forest
3467,4764,5662,14274,forest
2418,3034,4129,6272,forest
3565,4437,5394,9961,forest
2209,2569,3290,5131,forest
4745,6128,7615,14785,forest
2346,2936,3781,5957,forest
2307,2772,3277,5937,forest
2385,3264,4168,7851,forest
3093,3899,5125,7969,forest
2169,2576,3093,4994,forest
3126,4797,4587,18992,forest
3572,4909,5453,13802,forest
3015,4574,4089,18271,forest
2176,2648,3427,5131,forest
2700,3224,4358,6311,forest
2838,3395,4522,6757,forest
3893,5761,5872,19326,forest
3919,5662,6291,14470,forest
2451,4044,3683,13041,forest
1625,3310,2182,14673,forest
4607,5813,7294,14182,forest
2281,2851,3539,5105,forest
3539,4509,4968,10250,forest
2313,2661,3467,5321,forest
2340,2838,3473,5230,forest
4784,5577,5557,13579,forest
2222,2471,3074,5112,forest
2916,4030,4686,11639,forest
3827,5623,5859,18448,forest
4044,5013,6442,10341,forest
3067,4089,4830,11744,forest
3775,5702,6298,17576,forest
1815,2792,2300,10872,forest
4024,5878,6226,16869,forest
4155,5892,6265,16508,forest
4155,5276,6363,13173,forest
2399,2576,3375,4882,forest
2071,2615,3178,5230,forest
2189,2635,3277,5027,forest
4063,5531,6095,15014,forest
3880,5702,5977,18337,forest
3945,5361,6042,14313,forest
2333,3067,3998,5538,forest
2261,3277,3729,8592,forest
2143,2641,2982,5564,forest
2333,3644,3211,15139,forest
2949,3427,4719,6698,forest
2209,3460,3257,14870,forest
2294,2779,3650,5407,forest
2235,3178,4646,7281,forest
2503,2844,3729,5590,forest
3283,4437,4686,14221,forest
3945,5099,5813,11934,forest
3552,5302,5354,14241,forest
3375,4994,5505,17406,forest
4561,5702,7523,11121,forest
1992,2313,2949,4633,forest
2287,3074,4240,6691,forest
4836,6154,6875,16207,forest
2693,3552,3264,12203,forest
1783,3401,2379,12137,forest
2831,3906,4181,13933,forest
3532,5269,5538,15873,forest
2313,2752,3565,5118,forest
3172,4522,4915,14247,forest
2313,2680,3277,4954,forest
3729,4358,5747,8775,forest
2431,3316,3395,10630,forest
2798,4312,3952,15800,forest
3480,4247,5453,8952,forest
2261,2615,3303,4915,forest
2156,2576,3473,5348,forest
2884,4568,4332,13900,forest
4850,6121,7497,13238,forest
3971,5027,6442,10440,forest
2051,2805,3578,5269,forest
3591,5459,5118,19202,forest
2687,3585,3788,9758,forest
1966,2385,3002,4745,forest
2136,2641,3087,5210,forest
3126,4751,4365,15755,forest
2150,2484,3093,4627,forest
2117,2569,3231,5682,forest
3185,3860,4889,10073,forest
3703,4817,5616,12321,forest
4411,5492,6626,11737,forest
3985,5793,6180,17603,forest
3598,5328,5538,17151,forest
2123,2562,3414,4935,forest
2969,3539,4574,6750,forest
2084,3762,3185,14398,forest
1959,2392,3034,4732,forest
3598,4332,5597,8257,forest
1769,2071,2838,4450,forest
3926,5629,6075,15781,forest
4463,6147,7392,17871,forest
2182,4109,3545,14136,forest
4011,5747,6298,15368,forest
3080,3991,4974,10066,forest
3971,5715,6069,16534,forest
2582,4168,3277,16344,forest
2451,3952,4050,11737,forest
3427,4312,5046,11187,forest
2209,2661,3382,5262,forest
2687,3860,4030,12078,forest
4404,5656,6855,14785,forest
1940,3506,2307,12727,forest
3762,5446,5754,17072,forest
3244,4653,5020,12806,forest
2163,2864,2779,8598,forest
4050,5649,5937,15040,forest
2425,4037,3296,15433,forest
3093,3749,4771,7091,forest
5230,6573,7294,13343,forest
2169,2680,3257,4974,forest
3867,4574,5702,8926,forest
2916,4574,4469,17105,forest
2281,2759,3644,5485,forest
2346,2851,3572,5289,forest
2261,2628,3500,5289,forest
2720,3218,4463,6658,forest
2313,2851,3650,5341,forest
2235,2726,3500,5629,forest
3749,5433,5885,13494,forest
3722,5230,5826,15283,forest
3840,3926,3860,12425,forest
2064,2838,2995,8998,forest
4817,5833,7858,11934,forest
2268,2595,3152,5072,forest
5112,6763,8021,15237,forest
3047,4509,4666,14863,forest
2772,3205,4188,6606,forest
3526,5269,5380,15925,forest
3827,4699,5197,12393,forest
3729,4378,5688,8710,forest
3598,4312,5577,8310,forest
2431,2726,3421,5361,forest
2628,4175,4266,14365,forest
4679,6337,7386,15348,forest
4247,5466,6639,11842,forest
3480,4705,5525,11501,forest
3952,5426,6481,15637,forest
2051,3768,2359,15853,forest
2733,3821,3696,12334,forest
2379,2641,3388,5072,forest
3657,4653,4568,10525,forest
4378,6023,5970,18769,forest
2307,2818,3434,5007,forest
2209,2700,3421,5911,forest
3585,5374,5551,18101,forest
2071,2510,3290,4751,forest
2287,2982,3912,6547,forest
2097,2536,3146,5394,forest
1717,3185,2064,13107,forest
2261,2530,3368,5013,forest
1868,2287,2969,4509,forest
3316,4522,4902,13107,forest
3591,5177,5387,17183,forest
1999,2202,2923,4535,forest
2910,3519,4253,9050,forest
3257,4161,4424,11318,forest
2117,2497,3119,4771,forest
4810,5977,7602,14732,forest
1632,3041,2018,12465,forest
4319,5400,6619,11370,forest
2143,2412,3146,4817,forest
2995,3873,4148,13376,forest
2497,4227,3552,19969,forest
2091,2497,3283,5066,forest
2143,2523,3198,5171,forest
1678,3178,2241,14398,forest
2281,2628,3244,4994,forest
2477,3034,3873,5669,forest
7425,8579,9424,15237,forest
2464,3087,4037,6180,forest
3323,4699,4633,14719,forest
1789,3218,2359,12615,forest
3002,4207,4483,13631,forest
5066,6514,8382,15066,forest
1966,2372,2982,4810,forest
2182,2576,3427,5190,forest
2189,2595,3251,5007,forest
1756,3323,2195,13998,forest
3329,4109,5308,7681,forest
3709,5551,5905,17793,forest
1999,2982,2648,11016,forest
1907,2340,2982,4581,forest
4044,5813,6160,16403,forest
3650,5446,5498,17570,forest
2248,2674,3454,5321,forest
3611,5374,5302,19903,forest
4915,6252,7700,16135,forest
2274,2628,3316,5125,forest
2346,3002,4057,5616,forest
2110,2477,3159,4981,forest
2235,2746,3467,5374,forest
2346,2903,3041,9811,forest
2045,2372,3119,4810,forest
3434,4437,5210,12825,forest
2163,2621,3296,5184,forest
3637,4869,5787,12629,forest
5269,6835,8061,15401,forest
2333,4129,3454,18284,forest
3080,4325,4653,15525,forest
2209,2667,3185,4974,forest
2412,2766,3709,5538,forest
2215,2510,3316,5033,forest
2792,3382,4535,6776,forest
3788,4489,5859,8664,forest
2215,2569,3277,4928,forest
2117,2517,3133,4994,forest
3139,4338,4843,11750,forest
2313,3060,4266,6069,forest
2471,3912,3441,15558,forest
2870,3912,3998,10466,forest
3500,4581,5197,13133,forest
2818,4299,3886,13874,forest
2648,4771,3388,19503,forest
2857,3441,4614,6803,forest
3775,5053,5407,14496,forest
2005,2503,3355,5105,forest
2209,2444,3093,4778,forest
2123,2458,3349,4954,forest
1992,2399,3093,4935,forest
2235,2674,3427,4935,forest
2215,2595,3296,5099,forest
2523,4319,3303,16672,forest
3604,4850,5754,12314,forest
2576,3316,3336,11449,forest
3159,5118,4902,16941,forest
2392,2884,3565,5413,forest
2615,4319,3853,19425,forest
3965,5072,5649,13081,forest
3585,4397,5551,8926,forest
2366,2661,3565,5289,forest
2667,3912,3814,15486,forest
2340,3886,3257,16095,forest
3762,5171,5970,14424,forest
3722,4954,5656,13448,forest
3618,4358,5767,8493,forest
3742,4640,5498,12229,forest
2726,3251,4319,6658,forest
4633,6029,7163,12825,forest
4260,5479,6632,11986,forest
2143,2562,3808,5937,forest
4456,5892,6337,13952,forest
4725,7038,7799,17629,forest
4214,5937,6521,17183,forest
3205,5079,4509,19392,forest
2530,3126,4122,5669,forest
3572,4863,5721,11849,forest
2562,3237,3932,6606,forest
1284,3021,1586,16384,forest
3493,4915,5151,13697,forest
2582,3893,4050,12642,forest
2150,2602,3119,5027,forest
3919,5321,6003,12661,forest
2405,4384,3821,20270,forest
3880,5321,6298,13363,forest
2661,3034,4273,6311,forest
2150,2399,2975,4771,forest
3808,4411,5662,8474,forest
3336,4758,4810,13454,forest
2143,2825,3427,6114,forest
3198,4338,6016,8952,forest
2215,2661,3277,4954,forest
2680,3473,4332,10217,forest
4469,5970,7084,13736,forest
2752,3729,4286,11600,forest
1887,1979,2779,4227,forest
3447,4745,5269,12642,forest
4345,5990,6593,17445,forest
3991,5164,5859,14811,forest
2143,2399,3139,4850,forest
3906,5223,5878,16148,forest
2700,3493,4417,6599,forest
2169,2615,3329,5354,forest
2163,2464,3277,4882,forest
3080,4778,4738,15912,forest
3644,4876,5577,12511,forest
2091,2674,3224,5210,forest
2772,4299,3788,17118,forest
2117,2582,3257,5013,forest
4358,5210,6599,12655,forest
3303,5105,4961,17059,forest
2399,3427,4810,7405,forest
4850,6075,7897,12157,forest
4024,5033,6265,11082,forest
2169,2733,3375,5158,forest
3775,5538,5492,15735,forest
2169,2831,3290,5741,forest
4463,6455,6947,15047,forest
6783,5505,4928,19005,forest
3899,5584,5990,17118,forest
2399,3827,3762,14490,forest
6318,7930,9837,16639,forest
5230,6894,7733,14142,forest
3709,5341,5734,13802,forest
2182,2648,3447,5171,forest
3467,4247,4509,14457,forest
2877,3395,4574,6711,forest
3952,5603,6036,15139,forest
2117,2385,3205,4856,forest
3395,4830,5321,15840,forest
2517,4443,3382,22288,forest
2025,2451,3126,4922,forest
2012,2576,3336,5302,forest
3401,4279,5197,8094,forest
2300,2851,3578,5308,forest
3395,4155,5282,8546,forest
2110,2536,3080,5400,forest
3926,5649,6272,14057,forest
3060,4096,4384,10197,forest
2268,2752,3126,6730,forest
3958,5846,6757,14922,forest
4397,5433,6685,11954,forest
3074,4181,4745,12550,forest
2136,2510,3231,5105,forest
2130,2661,3244,5158,forest
3611,4417,5597,8710,forest
5197,6206,8035,11567,forest
2831,3460,4620,7170,forest
2438,2752,3591,5590,forest
2077,2654,3519,5466,forest
3172,4974,4876,16449,forest
3834,5453,5767,15873,forest
3473,5105,5387,16593,forest
3729,4627,6173,9411,forest
3355,4102,4961,8618,forest
4234,5256,6822,11095,forest
2287,4325,3434,17137,forest
3349,4981,5682,12720,forest
2294,3834,3152,17524,forest
1855,3591,2333,14234,forest
4083,5695,6187,15866,forest
4024,5367,6160,13854,forest
4247,6147,6298,17196,forest
2372,2910,3657,5466,forest
4017,5243,6003,13677,forest
3421,5210,5210,17858,forest
3965,4954,6075,10446,forest
2300,4273,3611,17839,forest
2136,2635,3329,5099,forest
2340,2825,3578,5269,forest
3519,4352,4509,11246,forest
3545,4142,5485,8231,forest
4253,5590,6711,15119,forest
2156,2536,3323,4869,forest
2215,2602,3421,5079,forest
2123,2641,3290,4954,forest
4050,5754,5964,17105,forest
1402,3408,1448,21502,forest
3493,4686,5538,12858,forest
2969,3565,4745,7150,forest
4450,5820,6383,14929,forest
2372,2779,3519,5249,forest
2136,3264,3421,10813,forest
2104,2451,3257,4974,forest
2012,2621,2910,5708,forest
2392,2943,3447,9280,forest
2038,2366,3002,4692,forest
2726,2910,4325,9693,forest
2779,4266,4535,12209,forest
2720,3952,3742,12871,forest
2576,3185,4240,6088,forest
2523,3126,4161,6121,forest
4483,6508,7471,14673,forest
2143,2779,3303,5361,forest
2431,3080,3572,8493,forest
3755,4594,5715,10407,forest
2451,3867,3316,12747,forest
1684,3303,2222,16626,forest
3578,4450,5669,8782,forest
3113,4430,4863,14398,forest
5970,8854,8192,16574,forest
3205,4954,4509,17524,forest
2995,3637,4705,7019,forest
4456,5479,6639,11790,forest
2779,3847,4293,10761,forest
3899,5623,5682,16430,forest
2189,2693,3578,5426,forest
4561,5439,7025,10984,forest
3945,5761,6200,18487,forest
4129,5184,6862,10597,forest
2268,2864,3565,5662,forest
2929,4083,4109,13094,forest
3172,3755,5027,7615,forest
4627,5937,7386,14496,forest
2012,2805,3041,10466,forest
3637,5236,5223,16207,forest
1724,3310,2051,13834,forest
4391,5623,6875,12222,forest
3316,4561,5210,11200,forest
3388,4614,5118,13841,forest
3165,5046,4712,19182,forest
3906,5361,6422,14464,forest
3821,5669,5741,16528,forest
3650,4994,5118,15224,forest
4214,5865,6534,15669,forest
3329,5203,4974,18573,forest
3762,5715,5885,18022,forest
2071,3762,2838,15335,forest
4371,5715,5682,13297,forest
2176,2628,3480,5335,forest
3971,5459,6003,14103,forest
2254,2752,3591,5354,forest
2058,2549,3323,4882,forest
3113,4607,4797,14215,forest
2274,2726,3545,5374,forest
3670,5335,5479,16829,forest
2143,2503,3067,5158,forest
3539,5262,5584,14097,forest
2536,3401,3788,11056,forest
2326,2635,3460,5348,forest
2261,2595,3159,4895,forest
2523,3100,4161,6396,forest
4109,5197,6488,10643,forest
4653,6193,7609,15840,forest
4017,5171,6206,13146,forest
3277,4338,5027,11279,forest
3591,5557,5453,19103,forest
3696,5413,5603,15886,forest
4142,6003,6298,17839,forest
2399,2949,3690,5636,forest
2379,2805,3716,5492,forest
4155,5479,6842,13258,forest
1868,2150,2910,4686,forest
3657,4476,5485,9706,forest
3827,5053,5708,12838,forest
2202,2530,3329,5105,forest
2503,3178,3545,10355,forest
3552,5256,5151,17976,forest
2608,3165,4063,5951,forest
3093,4044,4719,12799,forest
3755,5335,5433,16449,forest
3074,4089,4915,10479,forest
2018,2261,3041,4686,forest
2300,2648,3500,5184,forest
3447,5177,5603,15322,forest
1874,3198,2530,12347,forest
4063,5335,6377,11161,forest
2150,2648,3408,5459,forest
4705,6121,7609,13205,forest
3762,5485,5852,16797,forest
1986,2530,3211,5013,forest
4168,5243,6671,10833,forest
2195,2923,3395,10499,forest
3631,5361,5643,16154,forest
2779,3447,4719,6691,forest
4666,6147,7838,14175,forest
2385,2661,3454,5190,forest
3473,4338,5321,8919,forest
2248,2602,3434,5072,forest
2333,2857,3801,5341,forest
2176,3985,2615,13874,forest
2379,3106,3985,8873,forest
3991,5118,6206,11121,forest
2890,3709,4227,11331,forest
2333,2621,3329,5020,forest
2326,2818,3368,5420,forest
2556,3106,4240,6213,forest
2176,2549,3277,4915,forest
3801,6147,5892,12517,forest
3801,4935,5669,12760,forest
2051,2582,3375,5086,forest
2287,2602,3323,5007,forest
3224,4404,4850,12727,forest
2182,2661,3329,5118,forest
2045,2366,3382,5269,forest
4692,6259,7753,14614,forest
2176,2713,3139,9234,forest
4981,6894,8579,15191,forest
4044,5623,6141,14765,forest
2392,2956,3873,5826,forest
2635,4411,3827,18042,forest
3604,5125,5538,14293,forest
2385,3650,3133,16050,forest
2150,2556,3342,5171,forest
2451,4234,3677,19359,forest
2877,3939,4778,9424,forest
2805,4044,3670,15125,forest
3821,5479,5721,16875,forest
2988,4011,4758,11809,forest
3978,5944,6206,16063,forest
3473,4201,5249,9149,forest
3998,5741,6226,16915,forest
3637,4450,5610,8795,forest
2058,4188,3198,17885,forest
4889,6422,8166,14575,forest
3231,4935,4915,19805,forest
3611,4306,5426,8946,forest
2209,2523,3172,4909,forest
2785,4568,4129,18743,forest
3257,4142,4791,11488,forest
2163,2693,3427,5236,forest
3368,4771,4882,13408,forest
2163,2648,3441,5171,forest
2333,2595,3447,5210,forest
2412,3126,3880,5702,forest
3565,4319,5400,8664,forest
4083,5033,6462,10669,forest
4306,5400,6554,11803,forest
3008,4771,3919,19005,forest
3467,4502,5774,11757,forest
4535,5937,7307,12583,forest
3945,5059,6069,11501,forest
3650,4614,5669,8618,forest
2477,3506,3290,12910,forest
4175,5315,6822,10695,forest
2923,3631,3709,13238,forest
