B02,B03,B04,B08,class
1357,2680,1311,22485,forest
1455,2438,1291,21338,forest
1330,2530,1075,20493,forest
1049,1855,1140,18553,forest
1153,2097,1062,21843,forest
4142,4640,5715,8880,forest
2608,2910,3408,6082,forest
1501,2307,1206,21384,forest
1475,2379,1193,19647,forest
1435,2490,1226,19254,forest
1468,2405,1284,19202,forest
2438,4338,2595,25696,forest
2884,3591,3932,8480,forest
3814,4646,5715,8611,forest
1389,2248,1160,19562,forest
1481,2110,1101,19916,forest
1317,2379,1363,19294,forest
1258,2667,1278,23566,forest
3853,4850,6422,9575,forest
1632,2497,1330,20630,forest
1435,2608,1180,25041,forest
1343,1992,1035,18153,forest
1271,2287,1252,20919,forest
1573,3316,1593,24700,forest
2458,2589,3159,4620,forest
2877,3100,3919,5833,forest
1298,2012,1075,18501,forest
2464,4227,2975,19202,forest
2654,3008,3670,5826,forest
1992,3827,2556,17937,forest
2018,3598,1914,23652,forest
1881,3382,2058,17989,forest
1416,2143,1232,13828,forest
2222,4181,2326,23927,forest
1684,2379,1468,15630,forest
1737,2582,1409,23547,forest
1402,2071,1062,14241,forest
1540,2621,1337,22210,forest
1730,2746,1822,18579,forest
2241,4430,2595,23226,forest
1199,1835,1108,18048,forest
2569,4928,3526,24045,forest
2490,4751,2884,24064,forest
1730,3296,1540,25952,forest
1534,2700,1239,27780,forest
1304,1835,865,14935,forest
1835,3329,1901,21810,forest
2438,4116,3192,18501,forest
1671,2399,1291,21758,forest
1370,2091,1049,17983,forest
1153,1848,1022,14241,forest
3224,3762,4627,7694,forest
1553,2281,1193,18782,forest
1704,3277,1357,23357,forest
1573,3041,1475,24163,forest
1560,3041,1651,23979,forest
1632,2451,1442,20159,forest
1252,2366,1186,19556,forest
2294,4443,1986,32007,forest
1520,2569,1206,22990,forest
1638,2772,1278,22275,forest
1573,2982,1291,20277,forest
2123,4384,2320,25742,forest
1848,3945,2104,27807,forest
2510,4240,3342,19294,forest
1684,2569,1887,16685,forest
1606,2497,1298,20316,forest
2254,4306,2163,27689,forest
2975,3329,4247,6606,forest
1245,2281,1088,18900,forest
2726,3185,3513,6213,forest
2051,3604,2169,22046,forest
3362,4024,5092,8461,forest
1455,3218,1520,20519,forest
3159,3408,4299,6606,forest
1573,2464,1219,20309,forest
1658,2674,1160,23127,forest
1389,2399,1330,22046,forest
1573,2635,1376,22131,forest
2490,2779,3244,6737,forest
1468,2254,1252,19778,forest
1645,2903,1461,27112,forest
1481,2962,1501,23756,forest
1455,2458,1212,21004,forest
2844,4456,3886,18717,forest
2281,4463,2353,25375,forest
1350,2346,1049,15977,forest
1245,2032,1062,20381,forest
2969,3749,3775,9568,forest
1245,2287,1232,18428,forest
1376,2543,1271,18127,forest
1560,2556,1547,20231,forest
1475,2372,1068,20499,forest
2556,4443,2975,19261,forest
1553,2693,1324,20067,forest
1593,2228,1173,19516,forest
4175,5210,6789,10813,forest
1396,2392,1114,19510,forest
1442,2418,1226,18507,forest
1324,2235,1180,13179,forest
1271,2202,1055,19470,forest
1435,2320,1153,19431,forest
3106,4312,4129,12353,forest
1363,2608,1461,22000,forest
1383,1999,1121,20342,forest
1573,2621,1311,21358,forest
1422,2576,1396,21214,forest
1488,2857,1448,23868,forest
1750,2857,1573,23350,forest
3486,4148,5302,8428,forest
1520,2582,1343,17092,forest
2667,2995,3211,7582,forest
2884,3211,4089,6082,forest
2936,3368,3985,6403,forest
2281,2333,2897,5413,forest
1966,3906,1953,24543,forest
2051,3971,2359,24274,forest
2058,3677,2077,23855,forest
1337,2202,1049,19654,forest
1180,1763,1003,14870,forest
1697,3100,1704,23127,forest
1501,2372,1284,20788,forest
1311,2209,1088,18815,forest
3060,4089,3814,10282,forest
1330,2032,1075,20336,forest
1514,3041,1448,21515,forest
1586,2503,1232,19942,forest
1461,1927,1153,17124,forest
3683,4279,5584,8447,forest
1612,2818,1271,22787,forest
1534,2412,1337,19090,forest
2261,4188,2641,24091,forest
1783,3146,1783,23724,forest
1468,2503,1304,21096,forest
1488,2936,1507,21889,forest
1547,2346,1396,17268,forest
2117,4011,2215,25814,forest
1488,3054,1560,23848,forest
1416,2477,1330,21712,forest
2281,4063,2844,21672,forest
1704,2870,1573,22229,forest
2281,4024,3015,22374,forest
1206,2045,865,17046,forest
1402,2490,1127,21541,forest
5905,7235,8493,15761,forest
1671,2674,1507,20414,forest
1402,1920,1016,16875,forest
2412,2805,3257,5262,forest
1350,2274,1173,18966,forest
1298,2477,1291,16842,forest
1992,3880,2169,23494,forest
1389,2051,1062,17708,forest
1763,2949,1651,20132,forest
1127,1612,852,13926,forest
1271,1992,970,18979,forest
1291,2287,1226,14372,forest
1435,2077,1114,13900,forest
1507,2156,1186,15394,forest
1265,2431,1278,20060,forest
1953,3519,2333,22308,forest
1783,3349,1579,34104,forest
1350,2451,1265,23599,forest
1651,3310,1416,24510,forest
3211,3801,4587,8113,forest
1324,2058,1101,19942,forest
1520,2353,1206,18016,forest
1612,2497,1370,22492,forest
1783,3421,2005,24130,forest
1317,2733,1140,23042,forest
1494,2379,1088,20362,forest
1311,2320,1055,16390,forest
2182,3932,2759,20145,forest
996,1809,976,16797,forest
1429,2313,1147,21332,forest
2274,3893,3028,18566,forest
1455,2602,1219,21889,forest
2458,4601,3015,21554,forest
1632,2536,1389,22387,forest
1357,2464,1258,21692,forest
1180,1979,1075,13304,forest
1842,3237,1671,20938,forest
1376,2785,1324,23986,forest
1691,3224,1796,24431,forest
1514,2228,1232,20447,forest
1291,2615,1284,22669,forest
2667,3159,4096,6488,forest
1357,2412,1298,23278,forest
2458,4260,2405,22413,forest
1383,2169,1167,14175,forest
1599,3133,1743,22072,forest
1468,2412,1291,21620,forest
1429,2287,1311,14883,forest
1343,2130,1114,20624,forest
2136,4417,2425,25965,forest
2084,4293,2346,21587,forest
1429,2202,1068,20132,forest
1206,2077,1055,16803,forest
1186,1743,937,16233,forest
1442,2438,1350,21201,forest
2602,4666,3159,22990,forest
2084,4286,2661,21600,forest
2058,3565,2084,24857,forest
1638,2615,1429,23180,forest
1396,2582,1180,20237,forest
2071,3998,2143,24608,forest
1160,2025,1062,18618,forest
1691,3296,1527,21653,forest
1553,2766,1416,20807,forest
1416,2385,1271,21076,forest
1416,2667,1284,23042,forest
2130,2313,2857,4660,forest
1475,2320,1212,13592,forest
2910,3349,4260,6449,forest
1959,3604,2274,22131,forest
1350,2392,1206,18625,forest
1645,2346,1416,18972,forest
2792,4325,3231,15184,forest
1376,2366,1062,19490,forest
2477,2870,3382,5911,forest
1304,2215,1088,21260,forest
2838,4548,3421,19497,forest
2189,2477,2785,5538,forest
1127,1887,983,18186,forest
1409,2163,1108,19169,forest
1468,2340,1206,20499,forest
2451,4083,3257,19562,forest
1317,2490,1298,21522,forest
1534,2366,1180,16115,forest
2287,4155,2766,21522,forest
2104,3860,2326,22098,forest
1337,2117,1193,18081,forest
2195,4116,2241,25559,forest
1697,3080,1783,23180,forest
3408,4102,4673,8461,forest
2477,2648,3395,4935,forest
1350,2333,1291,18756,forest
1239,2143,931,18179,forest
3224,3709,4614,7084,forest
1383,2451,1298,21921,forest
1442,2320,1226,21705,forest
2785,4102,3054,15761,forest
1560,3080,1593,19654,forest
1324,2215,1226,18710,forest
1370,2399,1271,21967,forest
1927,4063,2077,24294,forest
1593,2313,1311,17642,forest
1252,1697,963,15243,forest
2739,3021,3978,6062,forest
1796,3316,1835,20316,forest
1468,2700,1271,22413,forest
1337,2143,1304,20106,forest
1173,2523,1075,19385,forest
1252,1946,1062,14752,forest
1402,2176,1239,18946,forest
1357,2464,1363,17124,forest
2326,2766,2975,5878,forest
1376,2399,1199,23068,forest
1534,2549,1271,21410,forest
1940,3644,1874,26083,forest
1160,2215,1226,19667,forest
1448,3670,1219,29248,forest
1625,2825,1363,24844,forest
1429,2359,1265,17124,forest
1271,2051,1029,17059,forest
1442,2359,1153,21705,forest
1560,2608,1350,20473,forest
2405,4168,2929,20263,forest
2097,4030,2399,22446,forest
1619,2385,1422,19595,forest
1324,2248,1062,19208,forest
1874,3683,1973,25690,forest
1383,2268,1180,20807,forest
1324,2307,1147,22216,forest
2005,3618,1953,26109,forest
1311,2438,1134,19130,forest
2372,4063,2700,19851,forest
2458,3958,2929,17400,forest
1514,2988,1324,26089,forest
3008,4705,3886,18671,forest
2831,3146,3919,7032,forest
1586,2661,1337,21391,forest
2130,3985,2268,25159,forest
1901,3133,2222,16672,forest
1697,2536,1357,21843,forest
1402,1953,996,18684,forest
1442,2497,1186,20224,forest
2595,2988,3709,5629,forest
1527,3237,1527,22098,forest
1651,2903,1507,20526,forest
1416,2379,1167,22020,forest
2412,3958,2739,21260,forest
1547,2359,1239,19982,forest
1409,2313,1219,21436,forest
2903,3192,4024,6069,forest
3080,3382,4384,6639,forest
1409,2261,1147,14831,forest
2949,4332,4116,17006,forest
1822,3840,2287,23638,forest
2281,3631,2379,13893,forest
1396,2510,1245,23638,forest
1232,1946,1101,17518,forest
1579,2602,1402,21155,forest
2254,2385,2916,5158,forest
1402,2733,1697,20119,forest
1540,1927,1147,20742,forest
1396,2602,1311,20368,forest
1435,2713,1304,21522,forest
1632,2602,1350,23881,forest
1291,2412,1134,24294,forest
1416,1907,904,16220,forest
1579,2412,1343,22157,forest
1422,2477,1186,20663,forest
2346,3827,2792,17603,forest
1298,2752,1324,20467,forest
1612,2556,1245,20735,forest
1573,2320,1560,19359,forest
1370,2589,1343,20394,forest
1396,1743,1389,14568,forest
1370,2333,1219,21384,forest
1894,2608,1448,18337,forest
1828,3133,1540,24458,forest
1442,2464,1343,15021,forest
1357,2025,1298,19425,forest
1914,3821,1907,27938,forest
2018,3172,1901,22747,forest
1494,2451,1199,19916,forest
3080,4352,4234,14726,forest
1638,3093,1304,19654,forest
2123,3709,2431,20519,forest
1651,3034,1507,21391,forest
1245,2294,1042,20126,forest
1645,2897,1665,18789,forest
1429,2268,1134,19425,forest
1206,2294,1212,19051,forest
2032,3211,2497,15925,forest
1455,2654,1337,24608,forest
1343,2058,1121,16934,forest
1337,1933,1239,21712,forest
1455,2215,1219,16580,forest
1298,2018,1186,17583,forest
1265,2268,1009,22334,forest
3192,3303,4260,6324,forest
1704,2385,1343,21522,forest
1593,2346,1245,15696,forest
1147,2084,1101,22649,forest
1488,2582,1311,21312,forest
1252,2294,1167,23042,forest
2150,4614,2595,24635,forest
2766,3408,3054,11003,forest
2143,4227,2503,24563,forest
1337,2058,1140,19628,forest
1343,2261,1153,18101,forest
1298,2340,1219,21050,forest
1311,1979,1140,15086,forest
2759,3310,4168,6147,forest
2621,3867,2726,13599,forest
1691,3395,1625,26024,forest
2058,3926,2038,24359,forest
2503,3722,2726,11652,forest
1245,1763,1062,18442,forest
1658,2870,1324,21672,forest
1789,3224,1540,23953,forest
1468,2811,1337,20453,forest
1959,3021,1566,23960,forest
1914,3683,2071,26162,forest
1750,2884,1298,23907,forest
3447,4024,4823,7124,forest
1475,2385,1383,22754,forest
1612,2641,1409,19896,forest
1599,2425,1311,21187,forest
3447,4522,5570,9680,forest
1520,2189,1127,18304,forest
1298,2530,1324,20919,forest
1442,2222,1055,18776,forest
1153,1855,911,15053,forest
1573,2471,1337,21450,forest
2700,3303,3565,7445,forest
2268,4299,2569,24438,forest
1317,2405,1219,21338,forest
2235,4076,2458,23121,forest
1553,2497,1350,18540,forest
2464,4325,3342,21830,forest
1638,2477,1193,17550,forest
1927,3644,1979,21994,forest
2720,2982,3814,5479,forest
1547,2726,1488,22773,forest
3611,5007,5361,16358,forest
1907,3290,2176,20814,forest
2294,4332,2884,22334,forest
1743,3047,1651,22767,forest
1396,2071,1199,19156,forest
2870,4175,3231,16292,forest
2281,4057,2340,24097,forest
2903,3277,4050,6363,forest
996,1901,1088,11744,forest
2136,4024,2084,23036,forest
1507,2438,1298,19503,forest
1966,3722,2071,27367,forest
1966,4188,2130,20676,forest
2595,4430,3342,21102,forest
2084,2385,2720,5000,forest
1822,2877,1566,23756,forest
1704,3172,1599,24438,forest
1206,2412,1461,18730,forest
1153,2215,1101,16095,forest
1756,3237,1632,25421,forest
1835,3867,1802,21836,forest
2222,4247,2713,22439,forest
1835,3414,1416,29098,forest
1396,2222,1278,18206,forest
1586,2648,1357,21751,forest
1586,2720,1979,20532,forest
1658,2582,1383,21017,forest
1946,3742,1730,25637,forest
1501,2562,1357,21908,forest
1651,2425,1304,20912,forest
1226,1953,957,17491,forest
2884,4234,3310,14660,forest
1638,2857,1422,21921,forest
1376,2150,1212,15499,forest
1265,2294,1298,20027,forest
1586,2340,1245,17478,forest
1665,3290,1632,23442,forest
1370,2621,1363,20676,forest
3251,4037,5086,7340,forest
1317,2268,1114,20886,forest
1258,2202,1167,21260,forest
1586,2739,1566,16803,forest
2825,3735,3631,10328,forest
1710,3198,1560,25401,forest
1442,2372,1311,21181,forest
1298,2726,1252,22413,forest
1350,2438,1206,24248,forest
2261,2464,3021,5151,forest
1999,4437,2241,26312,forest
1298,2438,1265,26764,forest
2091,4365,2287,27040,forest
1514,2798,1507,19149,forest
1632,2792,1311,22262,forest
1284,2235,1094,22282,forest
1606,2752,1317,22832,forest
1534,2359,1448,19202,forest
1901,3585,1966,22832,forest
1429,2058,1206,13317,forest
1291,2412,1284,19366,forest
2595,3742,3106,11554,forest
1534,2425,1180,20093,forest
2202,3801,2228,22669,forest
1461,2366,1258,17524,forest
1232,1966,1075,13428,forest
1435,2215,1291,22518,forest
1992,3441,2641,18533,forest
1422,2988,1461,23095,forest
1383,2556,1317,22092,forest
2621,3893,2805,13127,forest
2182,3421,2307,18127,forest
1881,3021,1284,23114,forest
983,1534,891,12111,forest
1534,2189,1284,22439,forest
2005,3408,1809,21548,forest
1396,2530,1278,18822,forest
1763,3552,1475,28364,forest
1167,1868,1042,17904,forest
1481,2372,1324,20965,forest
2097,3958,2385,24661,forest
1560,2346,1180,15663,forest
1737,2484,1271,22184,forest
1547,2215,1173,17478,forest
2150,4024,2464,22852,forest
1337,2097,1016,20440,forest
1612,2451,1160,23435,forest
1429,2372,1226,20807,forest
1625,2418,1475,22387,forest
1245,2209,1265,21017,forest
1619,2923,1612,23848,forest
1350,2143,1167,19117,forest
2838,3008,3473,6114,forest
4319,5335,6999,11200,forest
1710,3237,1501,32394,forest
1671,2628,1389,23809,forest
2844,4574,3119,19811,forest
1488,2123,1396,17819,forest
1547,2602,1284,24458,forest
2412,4614,2556,25873,forest
1429,2366,1114,24064,forest
1298,1999,1068,18966,forest
1678,3382,1534,25480,forest
1101,1907,996,16181,forest
2884,3323,4207,7360,forest
1206,1769,1016,18075,forest
1842,2739,2058,15034,forest
1953,3827,1927,26063,forest
1468,2254,1239,19025,forest
2025,3840,2012,26109,forest
1874,3041,1704,29150,forest
1101,2346,983,14876,forest
2766,4358,3159,15093,forest
1370,2425,1245,19418,forest
1534,2648,1363,21679,forest
1606,2530,1252,18985,forest
2844,3231,3971,6003,forest
970,1514,832,16364,forest
1304,1979,1232,14608,forest
3506,4456,5531,10381,forest
1121,2104,1022,19811,forest
1409,2739,1193,25028,forest
1324,2471,1271,22420,forest
1481,2366,1265,20952,forest
1416,2228,1108,20598,forest
1376,2615,1278,27734,forest
1815,3454,2241,18691,forest
1946,3906,2320,22826,forest
2517,4142,2884,21817,forest
1376,2471,1206,20047,forest
1389,2353,1219,20866,forest
1665,2556,1599,14837,forest
1350,2359,1212,20322,forest
1311,2759,1317,22911,forest
1658,4030,1953,23770,forest
1769,2936,1665,19916,forest
2975,3473,4450,6803,forest
1311,1901,983,17183,forest
1501,2412,1252,22334,forest
1252,2241,1088,22891,forest
1763,2936,1638,22708,forest
2104,3657,1861,22570,forest
1180,2248,1101,20814,forest
3218,4063,4535,7910,forest
1599,2595,1324,21187,forest
2359,3657,2425,14981,forest
1966,3912,1953,25316,forest
1317,2215,1009,22039,forest
3368,4443,4325,13979,forest
2169,3572,2091,17747,forest
1475,2399,1317,21463,forest
1717,3251,1658,22701,forest
1599,2818,1448,23363,forest
1383,2451,1193,23874,forest
1389,2490,1324,22950,forest
1330,2412,1193,17603,forest
1520,2635,1350,21122,forest
1206,1999,1035,15309,forest
1514,2844,1278,22623,forest
2418,3919,3270,15027,forest
1416,2556,1442,20218,forest
1560,2654,1317,22059,forest
2077,3971,1796,33508,forest
1311,2215,1167,21384,forest
2438,4601,2110,22203,forest
1684,3192,1737,23697,forest
1724,3146,1625,22570,forest
2923,4692,3998,18835,forest
1743,3382,1645,19733,forest
1560,2779,1678,21233,forest
2720,3146,3939,6298,forest
1743,2667,1376,20401,forest
1593,2805,1265,21128,forest
1514,2693,1566,19333,forest
1992,3722,2300,17485,forest
2254,4312,2995,21122,forest
1396,2477,1265,25696,forest
1979,3670,2412,20742,forest
1416,2150,1311,15316,forest
2071,4325,2130,25775,forest
1507,2287,1186,18474,forest
2340,2654,3310,4843,forest
1468,3041,1343,23435,forest
1520,2320,1284,17701,forest
3080,3899,3998,9260,forest
2589,2792,3618,5420,forest
1763,3172,1540,26214,forest
1488,2254,1304,13756,forest
1206,1776,1003,13304,forest
1822,3421,1743,24359,forest
1520,2418,1389,22177,forest
1494,2313,1186,18546,forest
2058,3893,1874,25578,forest
1330,2163,1127,20106,forest
1239,1914,1258,19693,forest
1606,2720,1363,23652,forest
1232,1789,944,15191,forest
1534,2510,1258,16449,forest
1468,2556,1324,22170,forest
2182,3749,2405,21797,forest
1232,2182,1180,25696,forest
2012,3585,2300,22223,forest
2530,4535,3283,22328,forest
1632,2884,1455,23330,forest
1284,2104,963,17183,forest
2975,3631,4201,7117,forest
2693,3119,4096,6180,forest
2182,3867,2372,21384,forest
1678,2746,1475,16541,forest
1383,2353,1232,14221,forest
3047,3539,3971,6678,forest
1763,2268,1258,19700,forest
2825,3323,4102,5924,forest
1317,2189,1180,18638,forest
2189,3821,2215,23075,forest
1763,3211,1815,25880,forest
1481,2503,1324,21443,forest
1789,3329,1632,23219,forest
1350,2680,1357,23645,forest
1278,2353,931,18206,forest
1645,2490,1599,17164,forest
1330,2294,1180,19818,forest
1848,3768,1763,24274,forest
1593,2307,1311,16731,forest
1927,3762,2235,23114,forest
1724,2497,1291,20100,forest
1815,3067,1612,24667,forest
1121,1920,845,16901,forest
2156,4168,2766,20683,forest
1704,2458,1527,19805,forest
2464,4699,2051,21758,forest
1553,2261,1173,15650,forest
1389,2399,1337,19674,forest
1298,2281,1173,19936,forest
1396,2392,1212,15506,forest
1507,2156,1121,18022,forest
1442,2595,1271,23278,forest
1337,2202,1114,19700,forest
1684,3087,1593,23521,forest
1337,2123,1134,13789,forest
1376,2228,1180,15643,forest
1743,3133,1547,26738,forest
1868,2923,1507,22911,forest
1442,2490,1180,16456,forest
1357,2018,950,17773,forest
1717,3093,1678,25591,forest
1298,2359,1114,25054,forest
1435,2235,1193,19805,forest
2884,3178,3919,6141,forest
2464,4240,3447,19149,forest
1357,2091,996,15368,forest
1658,2635,1363,18075,forest
1501,3028,1442,22832,forest
1547,2294,1173,20211,forest
2326,4719,2372,29694,forest
1527,2523,1429,22262,forest
3329,3958,5020,7491,forest
1219,2032,924,16043,forest
1363,2340,1330,18029,forest
1507,2241,1173,15316,forest
1278,2228,1022,21096,forest
1507,2451,1324,20814,forest
2582,4607,2222,29084,forest
1566,2372,1271,20893,forest
1927,3087,1769,18068,forest
1573,2405,1304,21155,forest
1442,2071,1239,18127,forest
1501,2254,1186,13710,forest
2929,3355,4214,6213,forest
2340,4260,2693,20899,forest
1901,2910,1461,21836,forest
2648,3578,3454,13743,forest
2700,3133,3198,6403,forest
1239,1874,944,17531,forest
2693,4391,2988,18016,forest
2346,3781,3159,19497,forest
2084,3657,1881,24877,forest
1494,2549,1507,21646,forest
1697,2982,1527,33508,forest
1422,2359,1271,20132,forest
1311,2123,1206,16036,forest
2464,2766,3644,5688,forest
2497,3368,2798,9876,forest
1710,2510,1284,18507,forest
1003,1979,904,16430,forest
1488,2261,1140,16652,forest
2169,4207,2615,21325,forest
1730,2733,1593,20316,forest
1402,2497,1219,21495,forest
1396,2241,1035,15991,forest
1507,2241,1147,21345,forest
1455,2215,1199,19713,forest
3486,4371,5531,8703,forest
1488,2182,1186,19156,forest
1416,2136,1245,12956,forest
1842,3919,1651,30480,forest
2228,2458,2798,5669,forest
1475,2294,1232,22885,forest
